,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,TotalCharges
2188,0,29,0,0,0,2,0,1,31.2,926.2
2189,1,69,1,1,1,1,2,0,24.45,1718.2
2190,0,71,0,2,2,2,2,0,84.2,5956.85
2191,0,1,0,0,0,0,0,1,91.3,91.3
2192,0,56,2,2,2,2,2,1,85.65,4824.45
2193,1,56,1,1,1,1,1,1,21.2,1238.65
2194,0,1,0,0,0,0,0,1,79.5,79.5
2195,0,28,1,1,1,1,1,0,25.55,672.2
2196,1,19,1,1,1,1,0,0,20.2,382.2
2197,0,66,0,0,0,2,0,0,63.85,4264.6
2198,1,17,0,0,2,2,1,1,61.95,1070.7
2199,1,52,1,1,1,1,2,0,25.75,1345.85
2200,0,19,0,2,0,0,1,0,58.2,1045.25
2201,0,36,2,2,2,2,1,0,85.85,3003.55
2202,0,7,0,0,0,0,0,1,70.1,467.55
2203,1,72,2,2,2,2,1,1,104.9,7537.5
2204,1,67,2,2,2,0,1,1,111.3,7482.1
2205,0,34,0,2,2,0,1,1,99.85,3343.15
2206,0,57,0,2,2,0,0,1,95.25,5427.05
2207,0,7,0,0,2,0,0,1,86.25,587.1
2208,0,1,0,0,2,0,0,1,100.8,100.8
2209,0,8,1,1,1,1,0,1,19.55,161.15
2210,0,69,0,0,2,2,2,0,104.0,7028.5
2211,0,50,2,0,2,0,1,1,104.4,5232.9
2212,0,10,1,1,1,1,1,0,19.5,225.85
2213,1,12,1,1,1,1,2,0,25.25,274.7
2214,0,14,0,2,0,0,0,1,86.3,1180.95
2215,0,70,2,0,2,2,2,1,49.85,3370.2
2216,0,64,2,0,2,2,0,1,108.95,7111.3
2217,1,66,2,2,2,2,2,0,89.9,5958.85
2218,1,71,2,0,2,2,2,1,82.0,5999.85
2219,0,20,0,0,0,0,0,0,89.95,1648.45
2220,0,72,2,2,0,2,2,1,79.35,5753.25
2221,1,71,2,2,2,2,2,0,64.05,4492.9
2222,1,38,0,0,2,0,0,1,101.15,3956.7
2223,0,28,0,2,0,0,0,1,89.95,2625.55
2224,0,17,0,2,0,0,0,1,76.45,1233.4
2225,0,33,0,2,0,0,1,1,39.1,1309.0
2226,1,23,2,0,0,2,2,0,34.6,813.45
2227,1,58,1,1,1,1,1,1,19.55,1108.8
2228,0,70,0,2,0,2,2,1,104.45,7349.35
2229,0,4,0,0,0,0,0,0,70.5,294.2
2230,1,45,1,1,1,1,2,0,20.35,929.2
2231,0,10,0,0,0,0,0,1,70.0,740.0
2232,1,36,1,1,1,1,2,0,19.45,754.5
2233,0,54,2,2,0,2,0,1,69.9,3883.3
2234,1,23,0,2,0,2,2,0,59.7,1414.2
2235,1,41,2,2,2,0,1,1,78.35,3211.2
2236,0,5,0,0,0,0,0,1,71.45,371.6
2237,1,27,0,2,2,0,1,1,45.85,1246.4
2238,0,1,0,0,0,2,0,1,95.85,95.85
2239,1,67,2,0,0,2,2,0,35.7,2545.7
2240,1,72,2,2,2,2,2,1,89.55,6448.85
2241,1,56,1,1,1,1,2,1,24.95,1468.9
2242,1,44,1,1,1,1,1,0,24.85,1013.6
2243,0,66,0,2,0,0,0,1,100.8,6690.75
2244,0,34,2,2,0,2,1,1,64.4,2088.75
2245,0,69,0,0,2,2,2,0,105.35,7240.65
2246,1,1,2,0,2,0,0,1,102.45,102.45
2247,0,40,1,1,1,1,2,0,19.65,830.25
2248,1,30,2,0,0,0,0,1,54.45,1588.7
2249,0,11,0,0,0,2,0,0,70.5,829.3
2250,0,15,1,1,1,1,1,0,20.1,302.45
2251,0,11,0,0,2,0,0,1,69.35,712.25
2252,1,64,1,1,1,1,1,0,19.8,1336.65
2253,0,72,2,2,2,2,2,0,74.4,5360.75
2254,0,72,2,2,2,2,2,1,93.05,6735.05
2255,1,1,2,0,0,0,0,0,51.2,51.2
2256,1,15,2,2,2,2,1,0,65.6,1010.0
2257,0,60,0,0,2,2,1,0,80.55,4847.05
2258,0,56,2,0,2,0,1,0,52.7,3019.7
2259,0,8,1,1,1,1,2,0,20.85,161.65
2260,0,3,0,0,2,2,0,0,80.1,217.55
2261,0,49,0,0,0,0,0,1,52.15,2583.75
2262,0,2,0,0,0,0,0,1,80.2,146.05
2263,0,6,2,2,2,2,0,1,98.15,567.45
2264,0,70,2,2,2,2,2,1,114.95,7711.25
2265,0,12,0,2,2,2,0,1,112.95,1384.75
2266,0,52,2,0,2,2,1,1,104.45,5481.25
2267,0,72,2,2,2,2,2,1,113.65,8124.2
2268,0,40,1,1,1,1,2,1,20.6,827.3
2269,0,1,0,0,0,0,0,0,70.9,70.9
2270,0,3,0,0,2,0,0,1,86.85,220.95
2271,0,40,0,0,0,0,0,1,91.55,3673.6
2272,1,1,0,0,2,0,0,1,49.85,49.85
2273,0,30,1,1,1,1,1,0,19.8,576.65
2274,1,23,2,0,0,2,0,1,99.85,2331.3
2275,1,1,0,0,0,0,0,1,74.5,74.5
2276,0,44,0,0,2,2,0,0,104.15,4495.65
2277,0,65,0,2,2,2,0,1,109.15,6941.2
2278,0,7,2,0,0,0,0,1,48.2,340.35
2279,0,72,1,1,1,1,2,1,25.1,1789.9
2280,0,8,0,0,0,2,0,1,100.15,908.55
2281,0,16,0,0,2,0,0,1,65.2,1043.35
2282,1,66,0,0,2,0,0,1,99.5,6822.15
2283,0,1,0,0,0,0,0,1,71.55,71.55
2284,1,3,2,0,2,0,0,0,55.9,157.55
2285,0,53,2,0,2,0,0,0,93.9,5029.2
2286,0,8,0,0,2,2,0,1,64.4,581.7
2287,0,69,0,2,2,2,2,1,108.4,7318.2
2288,0,5,0,2,0,0,0,1,85.3,420.45
2289,1,72,2,0,2,2,2,0,107.45,7576.7
2290,0,13,0,0,2,0,0,1,48.75,633.4
2291,0,4,0,0,0,0,0,1,85.65,321.65
2292,1,54,2,2,2,2,2,0,91.3,4965.0
2293,0,72,0,2,2,2,2,0,85.95,6151.9
2294,0,12,0,2,2,0,0,1,106.7,1253.9
2295,0,1,0,0,0,0,0,1,25.15,25.15
2296,0,1,0,0,0,0,0,0,45.2,45.2
2297,0,54,0,2,2,2,1,0,110.35,5893.15
2298,1,69,0,0,2,0,2,1,79.2,5420.65
2299,0,48,2,2,0,0,2,0,55.5,2627.35
2300,1,48,2,2,0,0,1,1,103.25,5037.55
2301,0,8,0,0,0,2,0,1,90.25,743.75
2302,1,71,2,2,2,2,2,1,91.25,6589.6
2303,0,2,2,0,0,0,0,1,47.8,92.45
2304,0,67,2,2,0,0,1,1,100.9,6733.15
2305,1,34,0,2,0,0,0,1,97.7,3410.0
2306,0,3,0,0,0,0,0,1,69.85,199.85
2307,1,9,0,2,0,2,1,1,65.6,593.3
2308,1,71,2,2,2,0,1,1,104.65,7288.4
2309,0,57,0,0,0,2,2,1,90.45,5229.8
2310,0,72,2,2,2,2,2,1,63.7,4464.8
2311,1,48,2,0,2,2,0,1,104.5,5068.05
2312,0,18,1,1,1,1,1,0,20.1,401.85
2313,1,43,0,0,2,2,1,1,104.3,4451.85
2314,1,72,2,2,2,2,2,1,93.25,6688.95
2315,1,35,0,0,0,2,1,1,73.45,2661.1
2316,0,4,1,1,1,1,0,0,20.7,73.05
2317,1,49,1,1,1,1,2,0,25.25,1211.65
2318,1,71,2,2,2,0,2,0,100.5,7030.65
2319,1,11,0,0,0,0,0,0,90.6,1020.2
2320,1,63,2,2,2,2,2,1,89.4,5597.65
2321,0,65,0,2,2,0,0,1,95.45,6223.3
2322,1,49,1,1,1,1,2,0,20.45,1024.65
2323,0,29,0,0,2,0,0,1,98.6,2933.2
2324,0,15,0,0,2,2,0,1,83.05,1258.3
2325,1,4,1,1,1,1,0,1,19.95,82.9
2326,0,72,0,2,2,2,1,0,109.15,7789.6
2327,0,26,0,0,2,0,0,1,85.7,2067.0
2328,0,35,0,0,2,0,0,0,102.05,3452.55
2329,0,57,0,2,0,2,1,0,94.7,5468.95
2330,1,28,0,2,0,0,0,0,64.4,1802.15
2331,0,25,1,1,1,1,1,1,26.8,733.55
2332,0,47,2,0,2,0,1,1,66.05,3021.45
2333,1,57,2,2,0,2,0,0,65.2,3687.85
2334,0,16,0,0,0,0,0,1,85.05,1391.15
2335,0,5,2,0,2,0,0,1,55.8,274.35
2336,0,17,0,0,0,0,0,1,70.4,1214.05
2337,0,56,0,2,2,0,1,1,104.75,5510.65
2338,1,72,1,1,1,1,2,0,19.95,1322.85
2339,0,21,0,0,0,0,0,1,94.25,1973.75
2340,1,48,2,0,2,0,1,0,45.0,2196.3
2341,0,68,2,2,2,2,2,0,114.9,7843.55
2342,0,30,2,0,0,2,0,0,106.4,3211.9
2343,0,3,0,0,0,0,0,1,46.1,130.15
2344,0,14,2,0,2,2,2,0,39.7,692.35
2345,1,4,1,1,1,1,0,1,20.05,85.5
2346,1,71,0,2,2,0,2,1,95.75,6849.4
2347,1,8,1,1,1,1,1,0,24.4,203.95
2348,1,61,2,0,2,0,0,0,33.6,2117.2
2349,1,72,0,2,2,2,2,0,90.45,6565.85
2350,0,5,0,0,0,0,0,1,84.0,424.75
2351,0,49,2,2,2,2,2,0,67.4,3306.85
2352,0,8,1,1,1,1,0,1,19.7,168.9
2353,0,3,0,0,0,0,0,1,80.35,253.8
2354,1,9,1,1,1,1,2,0,19.6,197.4
2355,1,67,2,2,0,0,2,1,54.2,3838.2
2356,0,46,0,0,0,0,0,1,45.2,2065.15
2357,0,67,2,2,2,0,1,0,75.1,5064.45
2358,0,55,1,1,1,1,1,0,19.7,1140.05
2359,0,33,2,2,2,0,0,1,72.75,2447.45
2360,1,62,1,1,1,1,2,0,20.05,1263.9
2361,1,1,0,0,0,0,0,0,45.95,45.95
2362,1,49,2,0,0,0,0,1,39.2,1838.15
2363,0,1,0,0,0,0,0,1,44.75,44.75
2364,0,14,0,2,2,0,0,1,82.65,1185.0
2365,0,18,0,0,2,2,0,0,93.9,1743.9
2366,0,1,0,0,0,0,0,1,70.15,70.15
2367,0,1,0,0,2,0,0,1,85.55,85.55
2368,0,72,2,2,2,2,2,1,117.15,8529.5
2369,0,64,2,0,2,2,2,0,99.25,6549.45
2370,0,69,2,2,2,2,2,1,112.55,7806.5
2371,0,1,1,1,1,1,0,1,25.7,25.7
2372,1,71,2,2,2,2,2,0,90.3,6287.3
2373,1,66,0,0,0,2,1,1,49.4,3251.85
2374,0,2,1,1,1,1,0,0,19.4,50.6
2375,0,71,2,2,2,2,2,1,109.7,7904.25
2376,0,11,0,2,0,0,1,1,61.25,729.95
2377,1,47,2,2,0,0,0,1,55.3,2654.05
2378,0,35,0,0,0,0,0,1,70.3,2416.55
2379,0,32,0,2,2,0,0,0,106.35,3520.75
2380,1,60,0,2,0,2,0,1,103.75,5969.95
2381,0,11,1,1,1,1,1,0,19.5,226.8
2382,0,29,2,2,0,2,1,0,39.5,1082.75
2383,1,21,0,0,0,0,0,1,26.05,565.75
2384,0,48,0,0,2,0,0,1,91.05,4370.75
2385,1,3,0,2,0,0,0,0,29.65,90.05
2386,1,43,0,2,0,0,0,0,50.2,2169.4
2387,0,5,0,2,2,0,0,0,105.3,550.6
2388,0,1,0,0,0,0,0,1,55.45,55.45
2389,1,71,2,0,2,2,1,0,85.45,6300.85
2390,1,8,1,1,1,1,1,0,19.8,160.05
2391,0,8,0,0,0,0,0,1,59.25,436.6
2392,0,20,0,0,2,0,0,1,90.7,1781.35
2393,1,33,2,0,2,0,1,1,103.7,3467.0
2394,0,71,0,2,0,0,1,1,79.05,5552.5
2395,0,31,0,0,2,0,1,1,90.7,2835.5
2396,0,38,2,2,0,0,1,0,95.0,3591.25
2397,0,1,0,0,0,0,0,1,88.35,88.35
2398,1,2,0,2,0,0,0,1,30.25,63.75
2399,0,12,0,0,2,0,0,1,49.85,617.15
2400,1,9,2,0,2,2,0,0,93.0,870.25
2401,1,11,0,2,0,2,0,1,54.55,601.25
2402,1,6,1,1,1,1,0,0,19.7,111.65
2403,0,71,2,2,2,2,1,1,84.8,6046.1
2404,1,42,2,2,0,0,1,1,94.45,3923.8
2405,1,8,0,0,2,0,0,1,94.2,777.3
2406,0,5,0,2,0,0,0,1,96.25,512.45
2407,0,2,0,0,0,0,0,1,70.7,141.45
2408,1,45,1,1,1,1,2,0,20.85,892.15
2409,1,28,0,2,2,2,1,1,60.0,1682.05
2410,0,43,0,2,0,0,0,0,80.45,3398.9
2411,1,60,2,0,2,2,2,1,84.95,4984.85
2412,0,42,0,2,0,2,1,0,33.55,1445.3
2413,1,7,2,0,2,2,2,0,49.65,305.55
2414,0,25,1,1,1,1,1,1,20.2,507.9
2415,1,40,0,0,0,0,0,1,94.55,3640.45
2416,0,27,0,0,2,0,1,1,100.5,2673.45
2417,0,10,0,2,0,2,0,0,35.75,389.8
2418,0,27,0,2,2,0,0,1,86.45,2401.05
2419,0,11,0,0,2,2,1,0,53.8,651.55
2420,1,4,2,0,0,0,0,0,38.55,156.1
2421,0,68,0,0,2,0,0,1,39.9,2796.35
2422,0,1,0,0,0,0,0,1,70.05,70.05
2423,0,18,1,1,1,1,1,0,20.1,407.05
2424,0,57,2,2,2,0,2,1,112.95,6465.0
2425,0,26,1,1,1,1,0,1,20.3,511.25
2426,0,17,0,2,2,0,0,1,35.65,646.05
2427,0,1,0,0,0,0,0,0,35.9,35.9
2428,1,38,0,0,2,0,0,1,99.25,3777.15
2429,0,59,2,2,2,0,1,1,82.95,4903.15
2430,0,30,2,0,2,0,2,1,55.65,1653.85
2431,0,2,0,0,0,0,0,1,24.45,47.5
2432,0,50,1,1,1,1,1,0,25.2,1306.3
2433,0,9,2,0,2,2,1,0,50.8,463.6
2434,1,3,1,1,1,1,0,0,19.65,60.65
2435,1,14,0,0,2,0,0,1,59.8,824.85
2436,0,31,2,0,0,0,0,1,73.55,2094.65
2437,0,7,2,2,2,0,0,0,61.4,438.9
2438,0,8,2,0,0,2,0,1,103.35,847.3
2439,1,17,1,1,1,1,1,0,19.9,329.75
2440,1,32,1,1,1,1,0,1,19.45,674.55
2441,0,2,0,0,0,0,0,0,81.5,162.55
2442,0,7,0,0,0,0,0,1,84.8,546.95
2443,1,72,2,2,2,0,2,0,109.55,7887.25
2444,0,31,0,2,0,0,0,1,99.95,3186.65
2445,1,27,2,0,0,0,0,0,74.4,1972.35
2446,0,18,0,2,0,0,0,1,90.0,1527.35
2447,0,7,0,0,2,0,0,1,74.9,490.55
2448,0,14,0,2,2,0,0,1,104.85,1531.4
2449,1,11,0,0,2,0,0,1,59.65,683.25
2450,1,72,2,0,2,2,2,1,110.45,8058.85
2451,1,28,2,2,0,0,1,0,106.1,2847.4
2452,0,15,0,0,0,0,0,1,74.2,1133.9
2453,0,4,0,0,0,0,0,1,74.45,294.45
2454,0,71,1,1,1,1,2,0,24.55,1719.15
2455,0,5,0,2,0,2,0,1,89.35,461.7
2456,1,47,1,1,1,1,2,0,24.55,1160.45
2457,0,57,0,2,2,0,1,1,90.65,5199.8
2458,0,50,2,0,2,0,2,1,105.05,5163.3
2459,0,8,1,1,1,1,0,1,20.45,162.3
2460,1,48,1,1,1,1,2,0,19.55,883.35
2461,0,70,1,1,1,1,1,0,19.7,1341.5
2462,1,1,2,2,0,2,0,1,70.45,70.45
2463,0,8,0,0,0,0,0,1,85.65,659.45
2464,0,1,0,0,0,0,0,1,77.15,77.15
2465,0,1,0,0,0,0,0,1,35.25,35.25
2466,1,60,1,1,1,1,2,0,20.55,1205.05
2467,1,49,0,0,0,2,1,1,97.95,4917.9
2468,0,4,0,2,0,0,0,1,48.55,201.0
2469,0,29,1,1,1,1,1,0,20.0,599.3
2470,0,67,1,1,1,1,2,1,25.25,1733.15
2471,0,53,0,2,0,0,0,1,98.4,5149.5
2472,0,67,2,2,2,2,2,0,70.9,4677.1
2473,1,6,1,1,1,1,0,0,19.85,119.3
2474,0,47,0,2,2,0,0,1,106.35,4849.1
2475,0,53,2,2,2,2,2,0,99.5,5424.25
2476,0,69,2,2,2,2,2,1,84.7,5878.9
2477,0,3,2,0,0,0,0,1,86.05,244.85
2478,0,4,0,0,0,0,0,0,44.55,220.75
2479,1,56,2,2,0,2,2,1,75.85,4261.2
2480,0,59,0,0,0,0,0,1,93.85,5574.75
2481,0,61,1,1,1,1,2,0,25.0,1501.75
2482,0,2,0,0,0,0,0,1,45.0,89.75
2483,1,46,2,2,2,0,0,1,100.7,4541.2
2484,1,12,1,1,1,1,0,0,20.5,255.5
2485,0,14,0,0,2,0,0,1,80.45,1072.0
2486,1,28,0,0,0,2,1,1,90.45,2509.25
2487,0,24,2,2,0,2,0,0,60.45,1440.75
2488,0,31,0,0,2,2,0,1,55.25,1715.65
2489,1,68,2,2,2,2,1,1,78.45,5333.35
2490,1,39,0,0,0,2,2,0,100.55,3895.35
2491,0,42,1,1,1,1,0,0,20.35,869.9
2492,0,13,2,0,0,2,0,1,54.45,706.85
2493,0,6,0,2,0,0,0,1,90.75,512.25
2494,0,35,0,0,0,0,0,0,75.35,2636.05
2495,0,38,1,1,1,1,1,1,20.25,814.75
2496,0,18,1,1,1,1,2,0,20.05,388.6
2497,0,4,1,1,1,1,0,0,19.6,93.45
2498,0,27,0,2,0,2,0,1,53.8,1389.85
2499,1,41,2,2,2,0,1,0,70.2,2894.55
2500,1,50,2,0,0,2,1,0,75.5,4025.6
2501,1,72,1,1,1,1,2,0,20.35,1354.4
2502,0,70,1,1,1,1,1,0,26.05,1856.4
2503,1,44,1,1,1,1,1,0,20.6,926.0
2504,0,2,2,0,0,0,0,1,75.7,189.2
2505,1,34,1,1,1,1,1,1,20.1,682.1
2506,0,72,1,1,1,1,2,0,24.3,1778.7
2507,0,71,1,1,1,1,2,1,24.5,1816.2
2508,0,64,0,2,2,2,2,1,110.5,7069.25
2509,0,72,1,1,1,1,2,1,25.25,1841.2
2510,0,1,0,0,0,0,0,1,74.25,74.25
2511,0,29,2,0,2,0,1,0,90.1,2656.7
2512,0,23,2,0,2,2,1,1,68.75,1689.45
2513,1,52,1,1,1,1,2,0,19.2,1054.75
2514,0,25,0,2,0,0,0,1,89.7,2187.55
2515,0,64,2,2,2,2,2,1,115.1,7334.05
2516,0,16,0,0,0,0,0,1,96.4,1581.2
2517,0,1,0,0,0,0,0,1,69.5,69.5
2518,0,24,0,2,0,0,0,1,99.65,2404.85
2519,0,2,0,0,2,0,0,1,91.45,171.45
2520,1,34,2,2,2,2,2,0,84.75,2839.45
2521,0,36,0,0,0,0,0,1,85.25,3132.75
2522,1,53,0,0,2,2,1,1,78.75,3942.45
2523,1,47,1,1,1,1,2,0,20.25,873.4
2524,1,72,1,1,1,1,2,0,19.9,1529.65
2525,1,72,2,2,0,2,2,1,97.75,6991.6
2526,0,1,1,1,1,1,0,0,19.4,19.4
2527,0,9,0,0,0,0,0,1,83.3,803.3
2528,0,8,0,0,0,0,0,1,80.1,679.3
2529,0,45,2,0,2,0,1,0,62.7,2791.5
2530,0,7,0,0,2,2,0,1,100.4,715.0
2531,0,71,1,1,1,1,2,1,24.45,1681.6
2532,0,41,0,0,2,2,1,1,101.1,4016.2
2533,1,67,2,0,0,0,2,0,50.9,3281.65
2534,0,69,2,2,2,2,1,1,107.2,7317.1
2535,0,70,2,2,2,2,2,1,92.2,6474.45
2536,0,25,1,1,1,1,1,0,25.3,676.35
2537,0,72,2,2,2,2,2,0,113.4,8164.1
2538,1,34,0,0,0,2,2,1,40.55,1325.85
2539,1,65,1,1,1,1,2,0,26.0,1654.85
2540,0,70,2,2,2,2,2,1,111.95,7795.95
2541,1,72,2,0,2,0,2,1,53.8,3952.45
2542,1,35,0,0,0,2,1,1,72.1,2495.15
2543,0,13,2,0,0,0,0,0,98.15,1230.25
2544,0,12,2,0,2,0,1,0,78.85,876.75
2545,1,62,2,0,2,2,1,1,70.75,4263.45
2546,0,25,2,0,0,2,0,1,76.15,1992.95
2547,0,52,2,2,0,2,2,0,39.1,1982.1
2548,0,8,0,0,0,0,0,1,69.95,562.7
2549,0,2,1,1,1,1,0,0,20.05,33.7
2550,1,56,1,1,1,1,2,0,20.05,1090.1
2551,0,12,1,1,1,1,0,0,19.45,227.45
2552,0,47,1,1,1,1,1,0,26.9,1250.85
2553,0,2,1,1,1,1,0,0,19.2,37.2
2554,0,18,0,0,2,0,0,1,50.0,892.7
2555,0,8,2,0,0,0,0,1,60.0,487.75
2556,0,45,2,0,2,0,0,1,84.55,3713.95
2557,0,3,0,0,0,0,0,0,45.45,141.7
2558,0,38,1,1,1,1,1,0,20.05,678.2
2559,0,72,2,2,2,2,2,1,115.55,8425.3
2560,0,46,2,2,0,0,0,1,93.7,4154.8
2561,1,71,2,2,2,0,2,1,99.0,7061.65
2562,1,66,0,0,0,2,2,0,50.55,3364.55
2563,0,25,0,2,2,0,0,0,105.95,2655.25
2564,0,18,0,0,2,2,1,1,82.0,1425.45
2565,1,13,1,1,1,1,2,1,25.0,332.5
2566,1,65,2,2,2,2,2,0,91.55,5963.95
2567,0,60,0,2,2,0,0,1,95.75,5742.9
2568,1,15,1,1,1,1,2,0,19.35,278.85
2569,0,72,1,1,1,1,2,0,24.85,1871.85
2570,0,30,0,0,0,0,0,1,94.05,2866.45
2571,1,42,0,0,2,2,2,1,100.4,4303.65
2572,0,71,1,1,1,1,2,0,25.0,1753.0
2573,0,1,0,0,0,0,0,1,54.75,54.75
2574,0,39,0,0,0,0,0,1,95.65,3759.05
2575,0,35,1,1,1,1,0,0,19.25,617.65
2576,1,53,0,2,2,2,0,1,108.25,5935.1
2577,0,1,0,0,0,0,0,1,94.6,94.6
2578,1,31,0,0,2,2,0,1,98.9,2911.3
2579,0,48,1,1,1,1,2,0,20.15,982.95
2580,1,30,0,0,0,2,0,1,101.3,2974.5
2581,0,10,1,1,1,1,0,0,20.0,198.7
2582,1,12,0,2,2,0,0,1,105.3,1275.65
2583,0,57,2,0,2,2,2,0,69.85,4003.0
2584,0,58,2,2,0,0,0,1,65.25,3791.6
2585,0,37,1,1,1,1,2,0,19.8,813.3
2586,1,44,1,1,1,1,0,0,19.6,780.25
2587,1,27,1,1,1,1,1,0,20.05,552.9
2588,0,8,0,0,0,2,0,0,49.4,408.25
2589,0,3,0,0,0,0,0,1,76.05,231.8
2590,0,25,0,2,2,0,0,0,88.4,2191.15
2591,1,57,0,2,0,0,0,1,100.6,5611.7
2592,0,12,1,1,1,1,0,0,19.45,246.25
2593,1,62,1,1,1,1,2,0,20.3,1296.15
2594,0,65,0,2,2,2,2,1,107.65,7082.85
2595,0,71,0,0,2,2,2,1,80.45,5662.25
2596,1,21,0,2,0,0,1,1,58.85,1215.45
2597,0,71,2,2,2,0,1,1,109.6,7854.15
2598,0,7,0,0,2,0,0,1,75.15,525.0
2599,0,72,2,2,2,2,2,1,73.0,5265.2
2600,0,1,0,0,0,0,0,0,70.1,70.1
2601,1,72,0,2,2,2,2,1,98.65,7129.45
2602,1,64,0,2,2,2,1,1,111.45,7266.95
2603,0,72,2,2,2,2,2,1,114.9,8496.7
2604,0,29,0,0,2,0,0,0,100.55,2878.75
2605,0,13,1,1,1,1,2,1,20.4,261.3
2606,0,31,2,2,0,0,0,0,104.35,3205.6
2607,0,1,0,0,0,0,0,1,69.75,69.75
2608,1,7,2,0,0,2,0,1,34.5,279.25
2609,0,61,0,2,2,0,0,1,105.55,6281.45
2610,1,39,0,0,2,0,0,0,30.1,1131.3
2611,0,10,0,0,0,0,0,1,70.3,738.2
2612,1,14,0,2,0,2,0,0,80.45,1137.05
2613,0,1,0,2,0,0,0,1,80.2,80.2
2614,1,67,2,0,0,2,1,1,94.35,6341.45
2615,0,72,2,2,2,2,2,1,91.35,6697.2
2616,1,6,0,0,0,0,0,1,44.6,260.8
2617,0,1,1,1,1,1,0,1,19.6,19.6
2618,1,25,1,1,1,1,1,0,19.9,505.45
2619,0,33,0,2,2,2,0,1,110.45,3655.45
2620,0,18,2,0,2,2,0,1,68.35,1299.8
2621,0,71,0,2,2,2,2,1,79.1,5564.85
2622,1,28,0,0,0,0,1,1,51.0,1381.8
2623,1,2,2,0,0,0,0,0,80.55,188.1
2624,1,17,0,2,2,2,0,1,66.7,1077.05
2625,0,56,2,2,0,0,0,1,86.4,4922.4
2626,0,60,2,2,2,0,1,0,50.05,2911.5
2627,0,33,1,1,1,1,2,0,25.7,826.1
2628,0,1,2,2,0,2,0,1,83.4,83.4
2629,0,2,0,0,0,0,0,0,70.7,140.7
2630,0,63,2,0,0,2,2,1,84.65,5377.8
2631,0,7,0,0,2,0,0,1,99.25,665.45
2632,0,55,0,2,2,0,2,1,64.75,3617.1
2633,0,65,2,2,0,2,1,1,100.15,6643.5
2634,0,1,0,0,0,2,0,1,84.8,84.8
2635,0,63,1,1,1,1,2,0,25.25,1559.3
2636,0,70,2,2,2,2,2,1,113.0,7987.6
2637,1,36,2,0,2,2,2,0,40.65,1547.35
2638,0,52,0,2,2,2,1,1,105.0,5426.85
2639,0,22,2,0,0,0,0,1,54.45,1127.35
2640,0,22,0,2,2,2,0,1,94.95,2142.8
2641,0,5,2,2,0,2,0,0,59.9,287.85
2642,0,47,0,0,2,0,0,1,85.3,4045.65
2643,0,33,0,0,0,0,0,1,83.35,2757.85
2644,0,18,0,2,2,0,0,1,33.5,600.0
2645,0,1,1,1,1,1,0,0,19.8,19.8
2646,0,56,0,2,2,2,2,1,81.8,4534.45
2647,0,2,1,1,1,1,0,1,20.0,40.9
2648,0,35,2,0,2,0,0,1,59.6,2094.9
2649,0,64,1,1,1,1,2,0,25.0,1584.8
2650,0,15,2,0,2,0,0,1,84.35,1302.65
2651,0,24,0,0,0,0,0,1,90.35,2238.5
2652,0,1,0,0,0,0,0,0,55.55,55.55
2653,1,70,2,0,0,2,2,0,75.35,5437.75
2654,0,1,0,0,0,0,0,1,90.75,90.75
2655,1,4,0,2,0,0,0,0,89.6,365.65
2656,0,39,0,0,0,2,1,0,59.3,2209.15
2657,0,29,2,0,0,0,0,1,66.1,1912.15
2658,1,14,1,1,1,1,2,0,18.8,255.55
2659,0,61,2,0,2,2,2,0,86.45,5175.3
2660,1,13,2,0,0,0,0,1,52.1,670.65
2661,0,66,2,2,2,2,2,1,47.4,3177.25
2662,0,2,0,0,2,0,0,1,49.25,90.35
2663,0,59,2,2,2,0,1,1,109.15,6557.75
2664,1,62,2,2,0,0,1,1,94.95,5791.85
2665,0,33,2,2,0,2,1,1,93.55,3055.5
2666,1,66,0,2,2,2,2,1,79.5,5196.1
2667,0,72,2,2,2,2,2,0,115.05,8405.0
2668,1,1,1,1,1,1,0,0,19.75,19.75
2669,0,19,2,2,0,0,0,1,95.15,1789.25
2670,1,51,2,0,0,2,1,1,95.15,5000.05
2671,0,63,0,2,0,2,0,0,105.4,6713.2
2672,0,27,1,1,1,1,1,0,20.1,562.6
2673,0,22,2,0,0,0,0,1,101.35,2317.1
2674,0,4,1,1,1,1,0,0,20.05,91.45
2675,1,42,1,1,1,1,2,0,20.7,828.85
2676,0,29,1,1,1,1,1,0,20.35,617.35
2677,0,4,0,0,0,0,0,1,70.05,266.9
2678,0,30,1,1,1,1,1,0,19.7,625.05
2679,0,4,0,0,0,0,0,1,74.65,301.4
2680,1,71,2,2,2,2,2,0,85.45,6029.9
2681,0,46,2,0,2,2,2,0,40.4,1842.7
2682,0,4,0,0,0,0,0,0,50.4,206.6
2683,0,7,2,0,0,0,0,1,79.65,604.7
2684,0,69,0,2,0,2,1,1,105.2,7386.05
2685,0,72,2,2,2,0,2,0,100.65,7334.05
2686,0,19,0,0,2,0,0,1,79.85,1471.75
2687,0,28,0,0,2,2,0,0,91.0,2626.15
2688,0,5,0,2,0,0,0,1,78.75,412.1
2689,0,72,2,2,2,2,2,1,116.75,8277.05
2690,1,8,0,0,0,0,0,1,80.45,583.45
2691,0,7,2,0,0,0,1,1,59.1,369.25
